,"{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'ran'}"
0,49.642085215005665,49.40616623908993,49.64566754456353,49.368449613003214,49.52529807441179,49.7205540801946,49.70256239342224,49.610730119334534,49.34189664207165,49.63138704976351,49.545557036099545,49.239098458040424,49.6478758718641,49.399905144428125,49.6065852130941,49.582692198165546,49.584704901078254,49.65707350497824
1,43.86062833286254,43.914802117022454,43.86468924552175,43.88283537568522,43.861539654878435,43.89737170852507,43.86242111282609,43.9918774852758,43.87536978375408,43.881086016244495,43.90131767606494,43.86091219332053,43.98534768422128,43.901744425763354,43.86743125095613,43.9288403004996,43.878276318960864,43.87658186515801
2,42.973285908534514,42.975330438230756,43.00394792687365,42.921567440891415,42.94176871658716,42.9702847098295,42.95888649163024,42.955286262121746,43.42956098049939,42.946703013886435,42.93496868387975,42.938356938440016,43.01403977430245,42.93310683478043,42.94480710709307,42.952524371045016,43.55915305598625,42.963511093634786
3,42.89806365425843,42.90754282487075,42.90906399636915,42.830783957959866,42.88633408374724,43.51733840945379,42.9104515441242,42.88202081265268,42.86158899382389,42.87767258678522,42.87389535419912,42.863067053382935,42.87265253221684,42.88539473471907,43.18801176503428,42.897135508743006,42.900305936837334,42.902586029008
4,14.811996404791309,14.207941059751235,14.739945364751923,14.19518781821972,13.55128517315714,13.52469398405668,14.793217773134275,14.251455270922497,14.212949322027828,13.614073316643655,13.573839615375537,14.206389086842,14.082864316196455,14.218949586454599,13.530002294254112,14.194259556631692,14.194375869091518,14.201365771686943
5,13.970412030358776,13.900406036284602,13.916436476004451,13.90683984891195,13.908160126235979,14.030463074521352,14.002446410398976,13.866327773768784,14.013400917491841,13.882651900949925,13.945152596136884,13.88115600556307,14.016230281735119,13.891496670689085,13.884461393642601,13.964877296291062,13.884739599338902,13.8983707271286
6,14.897166836486583,14.643143861897201,13.931112710768474,14.088878517059449,14.8299676986223,14.232284645743615,14.684377738133891,14.689275609421276,14.160553651070154,13.967645933675788,14.176256447379222,14.013186201929269,14.72085847417121,15.091227326915481,14.053332233828808,14.100301374335599,14.058631838527589,14.28201560321231
7,18.662618660006807,15.35631806350291,16.37172368807255,14.943519227632601,15.052570186559237,14.96269627191755,15.341148988734684,14.637841912364465,18.959680751038174,15.370352265479491,15.204622841624307,15.119428079052746,14.407372313782268,15.12217785626909,15.133349608361721,15.768400238215206,15.2170989292722,18.973686831027777
8,4.977464120025713,4.619486019186237,4.9662669876403305,4.594144453240206,4.573265359038428,4.56734153572727,4.8462272585597095,4.576850635191178,4.640124334990248,4.264066840021504,4.620068914489988,4.559014593891101,5.000236185070406,4.583552016769952,4.5699304288072975,4.586107088071332,4.987689135964196,4.600271183060906
9,7.452623024396468,7.497704975025162,7.283269620646379,7.59132628413146,7.805861232063444,7.675036530500633,7.567978791508572,7.531045377799494,7.476944445308702,7.467481093501326,7.5054975374564155,7.532797239905249,7.447570993854635,4.741341127869572,7.5162968055505015,4.75321608432687,7.212278293256078,7.681333252867508
10,7.965959819464231,7.532113923170907,7.864998822814507,7.746732206863545,7.975573991652094,7.718694734955894,7.53076221632823,7.942341131582901,8.21336260193397,7.859375638862606,8.058190633642369,7.825606198544382,8.10457449910037,7.811787217465693,9.162454230338106,7.698750511147502,7.582051534563902,7.849614720091429
11,7.600032936557453,9.09577124041717,9.621643841867032,12.21753573692394,8.518980961226601,12.21753573692394,7.812926619900481,9.507325193879145,8.67948188584985,12.21753573692394,9.289745908099421,12.21753573692394,7.576964253821738,12.21753573692394,8.340538368483823,12.21753573692394,8.000101863122913,12.21753573692394
12,4.3350416227871476,4.349036625974568,4.29524739330594,4.292468741142869,4.321601843938547,4.290071736490387,4.334225356428302,4.320895172878194,4.3711923482027,4.317437422332288,4.3046135772848295,4.327344050204127,4.074082545570763,4.293664691648291,4.297137184075187,4.306354082519529,4.318317593049023,4.31768900312316
13,4.30660014541707,5.136193600445828,4.22117644341284,5.116947955038631,4.27364787522538,4.324233950998773,4.493110207794756,4.35845655121515,4.981721029115536,5.141418237153306,4.233155200048519,5.108208727052385,4.530966850393416,4.4636234064480025,4.337536164673884,4.291612500886474,4.714654484866398,4.300382631602221
14,5.214063624445493,7.122929143204102,5.050988270157407,5.115413007219589,5.638235318907604,4.992075877772264,4.956884821048629,7.122929143204102,5.18251672349292,4.892112715020077,4.973793445874731,7.122929143204102,5.180340064512613,5.138624422679994,5.073241554286894,5.400246539971797,5.573325044791826,5.473472327710582
15,5.134387767133161,7.123015365738518,5.711123508385782,7.123015365738518,5.655999506483431,7.123015365738518,5.6732311853979835,7.123015365738518,5.635050824958536,5.255435851200316,5.348249665286202,7.123015365738518,5.342141853446614,5.680302447922757,5.2217208420242285,5.646731383082059,5.650629875950988,7.123015365738518
16,34227.634605127896,34141.11826901385,34151.04132989671,34181.87005857111,34207.58666418949,34134.997698689054,34241.97568228487,34136.66654756095,34215.11898806911,34202.84375617779,34122.4502974687,34153.381973673466,34364.87633232315,34172.02201345306,34115.53504599201,34129.593538713125,34122.583173729574,34184.662673796985
17,36622.71742463567,103167.66241938318,106086.60439499347,103560.16561952342,132237.42338256416,132236.79584576015,36060.07371173831,36162.331328130385,37401.29349728527,40929.668094408684,132236.66299520468,36105.68909476834,102995.4285257371,102600.25989824343,106275.77413036065,103334.4658903701,132236.67287577677,132237.2005540996
18,100975.75921916103,132285.96862058513,132304.24908900404,132305.4332392571,132285.7940457902,101769.00012042733,100799.56443403817,100861.82643389734,101879.66786060973,101242.58117341105,132278.68421369657,132274.69052336493,102042.21207658708,132276.09145808718,101340.86056241606,102466.27004482731,100952.40139152716,101370.78314263788
19,106218.30380373164,108228.71884564472,106513.2870422223,103046.65179927976,105534.73606201768,105706.9149990724,132403.69069531854,104269.42902164643,111492.78404283403,103636.145028139,106923.70229501693,105121.7999810101,106304.96368191483,109937.32151414134,103965.95059899613,105653.96401599277,123226.22641633466,106909.00527758224
20,230.93240131333647,230.63819251600518,230.75267463326648,230.87026039934224,230.9923608934649,230.64052590536696,230.9860721532913,230.68801763208077,230.72888216922652,230.97191647073012,230.99249716719652,231.0485611091985,231.33758269670204,230.85343161257438,231.75232229074265,230.6412676360223,230.96862400270268,230.72535117002295
21,229.53964804052163,228.9565602458025,229.0749188967319,229.22185703717093,228.6760991075257,229.87723286875487,228.8659293095598,229.24249205911218,229.02119167968567,229.7289884522991,228.6990472521041,229.55205987032048,228.73374837866785,228.95678198564204,229.97604016098683,228.8533014309048,229.23748240899758,228.91642025317074
22,229.76238045186417,229.22488125250257,229.649233987239,229.47213656486082,230.3814672521685,228.57875966388423,229.25970045738563,229.95058352892733,232.31749384383235,228.86720742727363,228.35207170368,229.06815302648238,229.46015841812928,229.61229938225983,228.37461309904052,228.7465498488413,228.91652945815744,229.6539540141908
23,231.32382602256442,237.33781815393175,229.27006736925546,228.9666000847305,230.2044108072578,229.2837311135144,228.59507218607953,229.49903473847687,231.2707260864198,229.0561858482388,233.78647251332433,229.45117555868669,229.38398392553125,241.10367933846535,228.83760475251032,235.63286198754304,229.9059671194004,229.5308798543805
24,17995.473166962143,17975.23317303658,34738.753001059806,17847.16600011695,34715.18194653785,17981.384879779038,18048.343285846317,17980.07759165085,17994.256418041838,18030.190922299797,18004.030483495168,17989.390224587165,17902.495089852426,18111.70714234793,18056.0453499532,18008.277149287038,18061.279404656092,18107.83220937811
25,27176.008237044894,27039.887902523264,24779.50518784431,24648.044194765782,25239.884920617576,33832.87311428417,27011.006163230468,28950.59967395776,33805.71357996757,33744.38007156689,26095.459580805327,25241.62735807253,25889.99184110235,33862.65386159436,33754.36156448364,33819.7168953585,25841.082208781718,33951.622071985126
26,33596.05335646148,33728.154688740644,33637.652856678826,33709.14749214643,33605.65805435299,33604.193349849105,33559.81905044178,33775.605693374426,25397.486373779608,33632.54913673913,33634.98878229896,33634.99548104535,33792.76994505922,33671.941598567864,33625.358464732824,33701.47367599687,33730.854694906506,33660.037644094264
27,33622.812186260366,34237.66730208519,33666.1656935387,33690.749654187195,33524.92517513812,33570.596303343955,33680.148466253995,33528.177000183205,33482.65596558372,33223.42815507959,33609.800743983156,33647.51689558137,33706.054064323915,33448.71782211942,33772.879086363944,33482.47143800147,33616.99623100191,33683.24619907653
28,25243.517742645727,25220.945800732683,25174.540892745466,25128.421557494476,25211.65081915453,4972.363711909413,25369.287540923393,25188.641211831455,25254.56542743259,25104.051395145423,25172.108403371538,25089.33001876974,29502.562978135178,25218.11039983322,25175.03252097458,25115.87288230001,25104.863497655057,25110.799888967143
29,19080.266278382103,19130.68317434712,19087.88554378425,19083.897105617172,19100.098691057097,19123.334821299904,19122.822864514765,19094.442813720776,19098.05933356909,19081.989229438394,19103.76649509227,19080.741117110636,19083.212884244676,19091.85432051427,19106.361215397243,19092.710967882842,19087.909175254816,19107.48354102717
30,18359.64088667881,18364.877674658295,18352.32420087648,18361.23209842953,18352.68799263059,18269.727594818345,18368.894464863264,18355.19893818457,18352.51944683199,18357.464351495033,18349.40985145209,18348.27129285991,18346.41052479569,18349.660243764534,18363.20356323213,18357.12209767131,18359.9517242007,18351.760728119058
31,17443.121474603377,17420.337917895868,17436.589186647278,17632.797551238888,17441.58935320298,17548.310367812217,17429.068813410973,17407.902481441513,17480.253453593283,17416.90728027776,17489.17040617029,17390.908789301157,17547.016803057442,17498.442418744886,17513.945615646648,17652.63387748269,17386.405233576275,17431.267683445876
32,1106625264.6407945,1156017703.6615448,1103909301.3209183,1157231316.605597,1104109604.9004269,1080044632.54038,1082010949.3267968,1103873261.1257563,1106002974.7784474,1079814105.7868676,1103383297.432719,1235549274.3685794,1157407728.358856,1081315049.0100563,1158102914.6855443,1103236795.021077,1103299051.7351165,1080172182.7079513
33,801744560.8318509,802737242.7675683,802971556.0863076,801949409.9063722,801891100.8303204,801871919.3050233,802845558.6741989,802354130.6280959,802262571.0384755,802207658.7849,801580038.3523984,802166287.9321156,802052279.1884588,803272788.3873488,802619613.3038841,802226834.6125714,802633395.8689378,802519873.2821281
34,747321833.1431252,746581573.445967,746030364.5769434,746735978.0256932,746070141.2225143,746911149.5372782,746497087.5665475,747947336.8479764,746421426.554189,746133740.2090263,746461455.3208652,746481139.3234833,746261618.3203253,746816898.3083385,745979981.0365902,746376305.3035316,745981615.6132504,746517381.2199563
35,743225622.3466107,743295071.491435,743017863.8679898,743370578.9207315,743020017.9197091,743288374.5067933,743260033.9230708,743432099.199645,742775545.6594691,743739509.0646563,743046858.0523912,743309861.0994921,743141471.9002924,743752720.7785928,743266473.3337423,743146173.5072304,743130574.6015276,743196802.6028035
