,0,1,2,3,4,5
0,316933987762.7383,341968857287.92303,373841175765.28107,373188715887.23395,466479923343.5089,423836925722.2401
1,43784.933248581714,158439.9445799425,7888098.256577829,28754419.66539622,51393942.46209758,5392720246.657032
2,37683366.18963238,53455402.69235087,70644431.97011282,182526556.1659829,462490069.2997242,281981100.59049344
3,4743640967.4023,5158261775.645638,7834162376.89932,5348916773.00138,7465329705.811248,10324481969.532627
4,4079777.728542472,5586133.606054283,9413761.051408388,14629497.367522279,142390513.87997216,309577199.014571
