,0,1,2,3,4,5
0,1.8234161037295424e+22,1.7678641437111638e+22,2.417706218011475e+22,4.072392501652732e+22,3.60237755711805e+22,3.3202305361040902e+22
1,2.844903961322587e+23,4.4848525709414394e+23,3.803296833770391e+23,3.1199567225280226e+23,4.50523051528106e+23,8.731897481736599e+23
2,4.563234168513044e+21,1.0609922999386953e+22,7.038373244778495e+21,7.700282742581471e+21,2.523794350443559e+22,3.087597773908319e+22
3,6.124792063558135e+20,9.0650621016484e+20,1.2421468994629736e+21,3.0635238760755993e+21,2.2129943466600513e+21,6.466776271243349e+21
4,4.359489088065743e+31,1.3037319353052617e+31,1.1431072639350713e+31,1.0845576156528904e+31,1.5441198541272387e+31,1.2533036375919121e+31
