,0,1,2,3,4,5
0,134954.91484576964,119313.61565955728,121835.16504074822,139834.68069491495,123053.78790404521,164168.35882441822
1,44481.59177683751,70074.81802464758,41298.71362710795,53543.61229893962,56558.93670299309,74735.16060825353
2,66761.31216669542,66556.77038903369,74171.70977298141,76062.58548567847,105641.47365934627,99856.64476558524
3,291468.7919121714,292703.810286252,297935.14610794233,305254.6800838111,322713.6010573152,317139.7574817269
4,34944.40108596023,32351.083536050268,44819.22640120046,36689.9188951683,43753.15543226543,69150.25548560834
