,0,1,2,3,4,5
0,2.0919712990920835e+19,2.247814080907402e+19,2.1222094212118454e+19,2.2306879239039943e+19,2.4452814601060123e+19,2.776678048250064e+19
1,3.2036107120676055e+18,3.4088257237168297e+18,3.5510684240591544e+18,4.5710176309894216e+18,5.128531990512012e+18,1.9269546162137588e+19
2,3.06886013641825e+20,3.0181393453791674e+20,3.1203772386757896e+20,3.2474135861603415e+20,3.1622729165801914e+20,3.151294708499357e+20
3,7.51897223194194e+21,7.674173446329033e+21,7.724293034780742e+21,7.730394543221238e+21,7.734986814561341e+21,7.80196414231553e+21
4,2.589167636101116e+17,2.109278674588895e+17,5.662332110815317e+17,5.352644815074936e+17,2.1618261243139272e+18,2.977577914602246e+18
