,0,1,2,3,4,5
0,-3854345.7138504595,-4060266.533690213,-5243548.406788619,-6061495.21562691,-6687997.525558838,-6569471.806715618
1,-4071838.744178675,-3798291.726950996,-4954380.259769622,-6987001.58417983,-6793343.238322547,-6591652.071691404
2,-2846618.3870345997,-2552377.6852532076,-3981247.2510151775,-5439741.393163582,-5934510.962117288,-5683520.302845556
3,-3030157.1981780506,-3707589.747701385,-4425770.648987584,-5176738.254658454,-6288256.743394313,-6193047.787650629
4,48564906.82395472,53688624.57487242,53066955.748367295,53163201.09350924,59496775.67201211,45830443.994317584
