,0,1,2,3,4,5
0,-84.54979486945547,-119.6242839155086,-162.74878409481437,-193.70276913829073,-221.084850358119,-281.2058191979962
1,-81.64067355138494,-176.96005224394793,-183.00230715217322,-263.25122661360996,-295.6279120792325,-375.14957412276004
2,-88.66517646829416,-140.10200241818413,-197.75367345456328,-237.57226580849226,-360.4386887640122,-311.5155887444619
3,-90.99909374630651,-119.45370616019014,-161.75630958704267,-193.8160295892451,-224.56266083354973,-279.27786563208315
4,29.497717323239854,-28.2424408090182,-90.35098565602665,-146.10361250357246,-177.57644080516297,-229.07064516993808
