,0,1,2,3,4,5
0,2100.0,2100.0,2200.0,2100.0,2100.0,2100.0
1,3000.0,10700.0,2100.0,12800.0,2100.0,16000.0
2,8500.0,2100.0,2100.0,2100.0,25400.0,2100.0
3,6300.0,2100.0,2100.0,2100.0,2100.0,3400.0
4,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
