,0,1,2,3,4,5
0,3400.0,4000.0,5200.0,5000.0,7400.0,6400.0
1,2800.0,3500.0,2700.0,4600.0,5200.0,5900.0
2,3900.0,4900.0,4600.0,5300.0,6400.0,6800.0
3,2700.0,5100.0,4900.0,5400.0,5300.0,6600.0
4,4100.0,4200.0,5800.0,5500.0,6000.0,5800.0
