,0,1,2,3,4,5
0,4300.0,5400.0,6900.0,6300.0,6400.0,9800.0
1,2100.0,2100.0,4400.0,6000.0,7700.0,7400.0
2,3200.0,2100.0,4800.0,5700.0,6600.0,6500.0
3,4800.0,4500.0,7300.0,9600.0,8300.0,10800.0
4,2100.0,2100.0,4600.0,6500.0,8100.0,6900.0
