,0,1,2,3,4,5
0,8.15909297240111e+23,7.975861295919337e+23,9.385510495302052e+23,1.0745652581893128e+24,1.1859397067433228e+24,1.0973340795707924e+24
1,1.7800594361392457e+20,7.781934940943427e+22,2.0241262675737235e+20,2.151028969191749e+21,1.2451927392761605e+23,1.7874958169012378e+22
2,6.82874509644223e+20,1.8610157538920184e+23,1.2444615970808398e+21,3.5524168508058947e+21,1.7953077841582115e+23,2.770780229447233e+22
3,9.52115380938787e+18,2.6034860256400842e+22,3.589176976067122e+23,6.64083638091746e+21,9.046521478669744e+22,5.0057548055171046e+22
4,1.2196709351415333e+19,8.311781855439022e+22,2.74595043299133e+21,7.655324744427839e+21,1.711428860030974e+23,2.567321406728922e+22
