,0,1,2,3,4,5
0,3.176912165944997e+20,2.9035414582966544e+20,3.0595199380837846e+20,3.272144011109083e+20,2.2842270720263268e+20,2.008987158438209e+21
1,5.296341014153082e+22,6.4486156974792316e+22,7.085322413244159e+22,6.172446579295876e+22,9.549537922485663e+22,6.696573102640134e+22
2,1.4915661418169496e+20,1.681215954300357e+20,2.1367718646623705e+20,3.996045740047995e+20,4.253501255375566e+20,5.143268500284585e+20
3,1.7169378931822976e+18,2.9716500844199516e+18,2.2363537998955102e+19,2.6418091272448532e+19,3.506809433281248e+20,4.926134086376135e+20
4,5.366364133020111e+34,4.881717750743716e+34,3.917044623514472e+34,2.093886534985044e+35,4.0767759055047652e+34,4.331512343173837e+34
