,0,1,2,3,4,5
0,3200.0,6200.0,7400.0,9400.0,11200.0,13900.0
1,4800.0,6300.0,7600.0,9600.0,13900.0,15300.0
2,3200.0,4300.0,6400.0,9900.0,11000.0,14900.0
3,4700.0,5500.0,6900.0,8100.0,11500.0,15500.0
4,3100.0,4900.0,6900.0,10600.0,10300.0,13400.0
