,0,1,2,3,4,5
0,3100.0,4900.0,6900.0,5100.0,8600.0,10800.0
1,2100.0,2100.0,4700.0,2100.0,4300.0,2100.0
2,2100.0,2100.0,3200.0,2100.0,4900.0,3900.0
3,2100.0,2100.0,4600.0,2100.0,4000.0,2100.0
4,2100.0,2100.0,2800.0,2100.0,4000.0,3600.0
