,0,1,2,3,4,5
0,3400.0,5700.0,4100.0,5100.0,5800.0,6700.0
1,3100.0,4100.0,3800.0,4000.0,4500.0,4800.0
2,2900.0,4100.0,6100.0,6500.0,5800.0,6500.0
3,5400.0,4800.0,5500.0,6900.0,7000.0,7000.0
4,4300.0,4100.0,4500.0,5800.0,7200.0,6800.0
