,"{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'ran'}"
20,10759.183571014402,10728.128852866417,10739.878064497327,10742.377248830779,10732.819947569247,10741.385600579444,10747.903661670069,10734.779665802946,10782.207994226108,10725.227888439678,10732.038827675826,10732.75951948325,10729.72465310742,10727.624690359116,10749.172780680568,10725.851134941639,10742.9349389837,10751.744593589467,10755.488994999161,10729.994516513545,10733.79511183963,10739.533730920288,10736.585482782644,10737.367554500786
21,7950.185284832575,7941.040531004915,7953.232592105622,7963.360180913311,7951.648358656604,7943.456045738426,7931.262364435977,7942.649981617273,7942.198187795722,7944.374827917742,7947.955004776406,7946.433976177868,7954.107622121999,7942.572348068055,7927.757416891238,7942.005434199614,7943.848280805926,7951.411996138234,7935.456670973221,7941.847731524559,7942.918300057413,7947.656213138547,7948.019491207677,7941.295736657612
22,7775.6312572289635,7782.209864701677,7774.349388250322,7769.2914263980665,7796.671684395019,7759.464648467508,7802.129822625697,7755.0837096351015,7800.877143630545,7764.858739276411,7797.56990216417,7761.356115890243,7799.898078820837,7751.070832663772,7768.451514716038,7769.653470108212,7800.927774907887,7783.506048708263,7778.776666562044,7791.771613231688,7800.65167564004,7767.747602526208,7800.551742702081,7756.717709297484
23,7850.470087709276,7821.169535201883,7828.762363350785,7832.506704060943,7894.299496300778,7851.807652871692,7717.175018706866,7817.613551968149,7920.343987242524,7761.441656156026,7970.656784613327,7867.642122054614,7795.15800114823,7747.06498611436,7863.6852819940605,7720.234202008695,7806.456047836499,7808.098552618482,7816.90435372999,7892.923818521368,7769.643487078155,7812.838965586807,7806.208292925092,7798.795768703651
24,1179.2668374471505,1176.7473437214521,1174.99567571051,1174.880652738221,1179.1672039945447,1176.2008847505945,1174.2470545234466,1173.7989691898829,1231.9151351770047,1173.0651708332475,1190.019112640397,1176.0975393594408,1181.0135429523864,1172.6190374544672,1178.8863229168687,1233.5202050284925,1171.1333373649738,1175.5706991305592,1183.8857970682304,1173.4932243216533,1169.395962216717,1172.9279614369339,1174.5348525907673,1175.3486790566046
25,1048.4800537389074,1058.7594592107612,1069.7621501518577,1058.7601079780447,1019.1702110043643,1051.692348778719,1056.10853795641,1062.070562790298,1074.0577994184505,1059.5216598017782,1051.864177481286,1054.1317759957012,1056.2031683905498,1120.7304546609043,1062.1462828679853,1060.8287590487919,1053.2481455771572,1063.016071454345,1071.3001555599385,1060.0562702998843,1078.2130254929104,1056.0351358454436,1074.5170281832636,1020.1784747773863
26,987.7884118910788,1049.9732798838897,1051.2265842540053,1086.7548706343698,1129.6958900129364,1098.9361164529346,1094.644765352459,1095.3092093840598,1073.1386626556823,1037.916178163748,1051.740977063132,1158.344968313503,1055.3834309930082,1051.3374522062752,1134.791798810156,1084.3544421428762,1044.4696931514295,1118.4209525118385,1079.5716114011718,1088.67892518523,1036.9067461780787,1081.3129750390399,1129.7074566303877,1110.6889743116749
27,1132.1033849742778,1074.4264489036173,1130.9721282276935,1161.0538752286686,1135.8070584317786,986.3912325976439,1111.7658992276342,1127.4064545044114,1106.9691613550704,1035.3570997281674,1138.011896260026,1170.7357903294205,1145.782754591445,1140.09313356733,1136.5642575460147,1073.3869557931548,1134.2059192883553,1118.0564754503578,1127.6976750065392,1182.5113303519781,1132.0534250883525,1121.940062281392,1107.1501373211315,1106.5083364005372
28,21772.178034795408,21728.043964307017,21745.92837965591,21712.434099464885,25172.46839885948,21696.726225326685,25206.517598413004,21733.261335510917,21835.926014758512,25192.788365249613,21734.33368222854,25132.015898568457,21691.61445824806,21679.049911416805,21694.72335697498,25120.37508485036,21686.87183774413,25135.933120488964,25143.06205289254,21692.617089251806,25214.110275721516,21691.638902278406,21704.792611625297,21690.081758030046
29,20385.375850210836,20641.510592566392,20747.42098409428,20382.596485693215,20500.788845173356,20746.703670982817,20388.841171865814,20693.085695671776,20395.49650773158,20546.10695739049,20381.74525846243,20773.24217603762,20287.249615139433,20424.57311619115,20400.791716422227,20383.94894441644,20376.69390066469,20384.733237117107,20480.76040542582,20732.831738627414,20428.570479139576,20550.10155170137,20762.888357404077,20400.412586074537
30,20046.345457677293,20120.302088881053,19955.44546687557,20170.84539422842,20000.25775041641,20024.62474065711,20024.218210311486,20001.39786859521,19959.473268343714,20120.301563743997,19962.35836073487,20119.28150092371,20037.01578983764,20136.5621967089,20078.65040672859,20138.854473936437,19986.595520170096,20156.95518399997,20088.27761782328,19996.037404120343,20122.711781814214,20140.48252719561,19993.644444320733,20021.70109288588
31,20163.910913541495,19950.430600045253,20108.857709578908,20087.042158556404,20182.704272298746,20059.308332049528,19969.58214095004,20181.252636348385,20032.52712507032,20156.90673587355,20107.16917703645,19958.24656290241,20055.32678351361,20064.39302907679,20041.381869817025,20066.96717120724,20046.53096707806,20099.888128458308,19961.338001112585,20023.59178617386,20067.981589402352,20110.150318375116,19995.648999132172,20154.882156215193
32,37458183950.42791,37448465265.755775,5780550878.914479,5814024748.374731,37926117846.60181,37472428390.20457,36514373112.80504,37779660657.35083,37527551512.88224,37473211756.73688,5781521268.5972805,5768305841.333849,5783285649.129401,37549210773.99938,36622739645.90705,35979212204.34278,37355278259.001434,5772430248.828348,37599147289.55894,37604570822.45878,36491949981.79904,37606258099.851974,36183883196.2234,36063074119.70328
33,3893920581.4674473,2963697867.0420456,3898472173.5675154,2878411116.774969,3903663261.691465,4215779080.4410253,3905717950.4286265,4046224561.918281,3897050355.6950455,3906670368.023421,2886978673.9547133,4144911503.688798,3909580685.9304476,2874295732.687018,2874523403.997792,2879228578.5259414,2879428668.009887,4186435896.659246,3896390784.509808,2880151492.641974,2877538445.0768037,4041719513.5319138,3915337897.8394656,2931701084.3465433
34,3309700891.679369,3332160832.46952,3463228176.475935,3343619525.351307,3325763658.1005254,3435556921.2882648,3319738669.658843,3421993106.2321663,3376742607.806685,3350994084.9451423,3324770429.828645,3374199976.1537766,3416581485.192561,3413809423.448096,3353341795.4675746,3461575357.365904,3308599029.129509,3401248952.479852,3360992460.821464,3435643645.065118,3336001265.6252255,3443926770.4432464,3352476888.49383,3322090642.472294
35,2508970560.0891724,2843181762.5511136,2896266973.106182,2923502847.8678436,2889701679.260955,2910805996.1181655,2913007530.3765335,3634642305.738979,2911079406.632079,2946524969.785843,2910903157.1132226,3229177126.25054,2906744786.6505766,2878990544.562054,2891337338.413092,2917655395.3129973,2898299974.8905005,2924975848.3673797,2920161049.7466755,2940866419.7608266,2887179866.728636,2945118351.3798223,2580265055.1541214,2968226557.815978
