,0,1,2,3,4,5
0,3300.0,5900.0,4000.0,5500.0,5100.0,6900.0
1,2800.0,3300.0,4100.0,5300.0,6600.0,4600.0
2,4100.0,4500.0,4800.0,5900.0,5800.0,7600.0
3,4600.0,3600.0,5200.0,6600.0,8400.0,7300.0
4,5500.0,3700.0,6200.0,5600.0,6000.0,6100.0
