,0,1,2,3,4,5
0,1190128579661918.0,1088493745607877.8,1100622921057653.1,1263233163024705.0,1182081163552183.2,1440938138711145.0
1,49940046995470.06,53276719986429.64,68111309592711.53,134476368993833.58,49771098554432.81,79635797681953.38
2,515476516227821.5,519972028622874.0,488909544601095.2,539627546326329.9,528012966416832.2,563607863510101.9
3,1.7498277542467874e+16,1.727253545678383e+16,1.7796209528774644e+16,1.7514590595226458e+16,1.7838615363248964e+16,1.7624911803664188e+16
4,16544616180880.664,23102143576651.17,28386348355620.53,42240316631035.89,37731454237962.74,72537232838967.45
