,CLG,SP,MBNAF_reg0_l1_hu10,MBNAF_reg0_l1_hu20,MBNAF_reg0_l1_hu30,MBNAF_reg0_l1_hu40,MBNAF_reg0_l2_hu10,MBNAF_reg0_l2_hu20,MBNAF_reg0_l2_hu30,MBNAF_reg0_l2_hu40,MBNAF_reg0.0001_l1_hu10,MBNAF_reg0.0001_l1_hu20,MBNAF_reg0.0001_l1_hu30,MBNAF_reg0.0001_l1_hu40,MBNAF_reg0.0001_l2_hu10,MBNAF_reg0.0001_l2_hu20,MBNAF_reg0.0001_l2_hu30,MBNAF_reg0.0001_l2_hu40,MBNAF_reg0.001_l1_hu10,MBNAF_reg0.001_l1_hu20,MBNAF_reg0.001_l1_hu30,MBNAF_reg0.001_l1_hu40,MBNAF_reg0.001_l2_hu10,MBNAF_reg0.001_l2_hu20,MBNAF_reg0.001_l2_hu30,MBNAF_reg0.001_l2_hu40
mean_logl,-10.089877485436265,-10.229781820096964,7.357886364816378,8.216122541415206,8.054589549189146,6.8562712237422145,7.120733019086474,8.263544943756727,8.401678819975542,7.121765484906868,1.9700259871548262,1.8704049249866042,1.6368787270113334,1.5214286734726257,2.5617056774608122,2.1025645113036444,1.693146799415942,0.9419955900342483,-2.792004746260684,-4.110940035086481,-4.961108862953358,-5.086469074579039,-3.205948554973277,-7.766087956584164,-10.608594299924745,-11.790532321944593
std_logl,0.2693724054684449,0.2704417271976217,1.4972490114344845,0.7340372035915836,1.1210518122974051,1.4219477699403267,1.483817936619891,1.0875745759806106,1.3114143823010307,1.9437942761954576,0.4076977987851218,0.4111148159447078,0.38293859982122713,0.4250692177281585,0.2923647844837882,0.4500821816594989,0.8641315899571788,0.8751179787258266,0.6182288062279306,0.3066474558040377,0.33020966830883824,0.5114839228761472,0.7279108548348945,2.701128092660573,2.3624507013512686,1.3952130913507814
mean_brier,0.19975892327282055,0.1881271843082162,0.25135067344242285,0.19516857715674713,0.21608279710095296,0.26690145100859086,0.24612191286536453,0.28177543562125773,0.25608413956727577,0.3023828668345252,0.24298920167666055,0.2504649574978298,0.2553726650901519,0.2567583161799818,0.2317090833447164,0.23443091132199229,0.23642436246080728,0.28073915386162085,0.23402658354850056,0.23721894355131706,0.23039015342296115,0.23838905581301714,0.2787638763788708,0.31674581490186193,0.36188665765098593,0.3080719040633131
std_brier,0.008561140964083854,0.009952772929059847,0.09914552267257289,0.028616267272992768,0.08608271116198953,0.09608549398145788,0.10473638506903166,0.05795618865611277,0.059196371695243596,0.07208793016667382,0.022425638900441656,0.014478060698221986,0.02646341540200502,0.022301988257100433,0.020344243160149583,0.02454743784279644,0.0317641694199624,0.05622531279308901,0.02241822074667526,0.016185002692926387,0.013575824312929112,0.01749771900546777,0.030707926826288524,0.06886139611302099,0.06065871557454664,0.06004954749845541
auc_mean,0.8021876068073837,0.8074201575904514,0.7841822178230079,0.813848242816554,0.8141819121891201,0.7856703268115292,0.7997660297155849,0.770954895843328,0.7921040511597633,0.7658909305902925,0.7803178962941738,0.7677548436270852,0.7641991808264941,0.7616934377778096,0.7733003698162348,0.7741091754567909,0.7757173887892138,0.7792901617681645,0.7862361346373881,0.7803246201675437,0.7840974126602569,0.7802526907996585,0.7578327450993203,0.7734039413059557,0.7254317536990855,0.7436135927325538
auc_std,0.01240319255944156,0.017079913418500937,0.06945006810692246,0.03654091718870001,0.05190139965189682,0.057305282975921315,0.05900205576923439,0.04688860209998994,0.04139134811018529,0.05986053144883725,0.022470623477961815,0.01879123575747724,0.022800359597343712,0.021724193289568716,0.017546499918951984,0.022705940511316535,0.041657625430487955,0.049150691758099385,0.01880273097693136,0.019648972287914963,0.01339409819477074,0.01285315004299252,0.030517608046398196,0.02520337445889457,0.05641957519194175,0.040439510880801464
time_mean,0.0523639440536499,18.832872462272643,617.870833158493,646.4007368087769,649.3680386543274,595.731218791008,860.5806478023529,870.0034029245377,876.9476347446441,801.994631075859,563.4071005105973,543.7215832948684,525.3507646083832,502.86982264518736,695.2547801733017,708.5600738048554,616.7112218379974,651.0021849155426,362.40012803077695,295.1806198835373,226.9248570203781,234.49037866592408,338.4804849863052,343.1822729110718,320.72877886295316,336.8581576108933
time_std,0.008066462432347448,3.1170816259803327,53.166140215904655,26.634628740383217,36.828588625536305,59.56952642951934,83.61178943299186,48.35122875751576,52.93179781316708,115.76875381049258,62.2671263610951,54.220461684462876,55.318975175312346,54.331440244881925,44.58755088257364,78.06155590830235,88.01272190835431,57.38451376876407,63.22351635621557,46.76909730790584,11.448730256591412,16.888119750985833,24.332367268236084,51.278622958102204,34.6110819092584,119.019300501262
