,CLG,SP,MBNAF_reg0_l1_hu10,MBNAF_reg0_l1_hu20,MBNAF_reg0_l1_hu30,MBNAF_reg0_l1_hu40,MBNAF_reg0_l2_hu10,MBNAF_reg0_l2_hu20,MBNAF_reg0_l2_hu30,MBNAF_reg0_l2_hu40,MBNAF_reg0.0001_l1_hu10,MBNAF_reg0.0001_l1_hu20,MBNAF_reg0.0001_l1_hu30,MBNAF_reg0.0001_l1_hu40,MBNAF_reg0.0001_l2_hu10,MBNAF_reg0.0001_l2_hu20,MBNAF_reg0.0001_l2_hu30,MBNAF_reg0.0001_l2_hu40,MBNAF_reg0.001_l1_hu10,MBNAF_reg0.001_l1_hu20,MBNAF_reg0.001_l1_hu30,MBNAF_reg0.001_l1_hu40,MBNAF_reg0.001_l2_hu10,MBNAF_reg0.001_l2_hu20,MBNAF_reg0.001_l2_hu30,MBNAF_reg0.001_l2_hu40
mean_logl,8.808933991390537,4.784364792456879,69.53106835620284,70.00713439508986,70.30437058118319,70.11721322073899,71.72935522845353,73.94201966741602,75.28885258919485,75.26557454996127,42.3069859897423,40.955614777007156,41.15310872502078,40.07953610496172,46.086332323790515,39.60328598524153,34.19029580947284,32.329419977876675,20.301844612742023,8.877601727452056,-3.817892798585781,-17.38473535770385,-34.06628458835904,-173.7387104411843,-102.31916585877596,-96.79628459629406
std_logl,9.252955436890261,7.750030140429079,2.1399480086000273,2.7948542585906724,1.8725988680536767,2.0465011806069215,3.3344989303321286,2.321193900459282,2.178640903067393,1.8621895034897928,1.2787762762047101,1.9812572613122739,2.1425296316505507,2.185963885900467,1.3379921175802674,2.5165433852436516,5.861800817618353,3.854264036459126,1.7524323708214509,5.709687288520073,2.762817122090672,32.813958197492575,37.78029862435735,66.46294364244017,81.80722647139717,78.78995801489698
mean_brier,0.18150100831921165,0.20906910953357727,0.14837134489224832,0.15523988043974749,0.1484664676484194,0.1420258498050677,0.16782304424111005,0.14415629210990327,0.14152927259938947,0.15735118881086432,0.17167428092837486,0.16920155424577885,0.17266759760187111,0.16232044744691682,0.1559315778648269,0.16664689587644882,0.16467406327086725,0.16716454926613683,0.19083705920163302,0.22472596188711202,0.2508128201488096,0.27215516853097105,0.3279042000508565,0.4590956899570241,0.38720486538034493,0.35805455556134774
std_brier,0.012418625715924236,0.015236626204513158,0.0195486581306514,0.020724955187810278,0.009973482599728961,0.012573919669301116,0.06936372289064673,0.01549217267820024,0.020711686849024278,0.030925110803928613,0.023742440065767215,0.0251862918387483,0.03503438771085098,0.03192419808447903,0.017139770344785952,0.016856061600065277,0.025656740153895904,0.022901798866778865,0.018375605649674775,0.03264747492929572,0.040042589175029786,0.09206383237633976,0.14781198759101047,0.06716138942419886,0.10891096127050022,0.08828586576956443
auc_mean,0.907655161325643,0.9018510609446372,0.9205917025450067,0.9195391888500521,0.9204210391806177,0.9200447134967191,0.919540848757656,0.9198392000444849,0.9153827279616802,0.9139101498145056,0.9182113450255542,0.9170856885400843,0.9145246617438639,0.9171945400237741,0.9185472011327548,0.9072643307025441,0.9049868579711807,0.9044519655064857,0.8957088646931444,0.8797005787946898,0.8486508790750623,0.8123131619969121,0.7197609105403155,0.5795532303801847,0.7072129094492793,0.7356842253182102
auc_std,0.011654794082906761,0.011573464976721477,0.008267417593496048,0.008789926518748138,0.01182748208565419,0.010716100589129866,0.016241500317156373,0.008405821418403356,0.011742581621553144,0.009861424145923638,0.0122543811907538,0.009085567161169664,0.011091450032614426,0.00961737563534098,0.011832594037311267,0.014658069517440354,0.016324711721174025,0.011689548682623506,0.013194242052685577,0.018319404382951508,0.022600434105034616,0.10745804201285394,0.1784706277653272,0.09442280999436911,0.1383891333069998,0.09293445342789132
time_mean,0.570894455909729,54.23159649372101,387.1924379825592,389.0525760889053,390.6995303630829,388.65656926631925,553.5434399604798,563.9708089828491,573.4471195220947,580.6241669654846,391.336044216156,390.5536410808563,389.95857746601104,392.35674340724944,481.1176929950714,452.23427946567534,408.62374687194824,417.71359810829165,360.7241966962814,311.0578416109085,248.20377931594848,244.82434232234954,249.47134070396424,205.25232694149017,311.8093738555908,319.804349732399
time_std,0.07796699593088725,27.161552780608663,2.2155491218987016,1.8816746597373781,1.8938751980858355,1.1522268229730956,12.682817488386155,4.723166903225039,4.307663484009353,4.581813201922075,1.7547120360208701,2.0954216803178514,6.5426324058033645,1.259917504192174,13.12529088432585,23.406930897579205,76.35114651060056,49.745300102838215,2.1492730342994326,51.81418281989763,64.43251121634606,58.86739846742749,61.08387335722079,84.03108012802723,82.78622695140288,76.5678890362301
