,0,1,2
0,3.6925132100757123,3.6712194124471185,3.685942116139475
1,13.408646237738418,9.485525654321718,8.624100005417096
2,3.1518512532958822,3.1441116080703124,3.127680421266728
3,4.862738245989981,4.465615601816056,4.457593756375708
4,1.3007810662006378,1.3039229252485598,1.3597825345606749
