,"{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 90, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 60, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 70, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 80, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 90, 'selection_type': 'ran'}"
10,17.49304156466114,15.060631547883755,15.345257507096049,15.869203018408706,17.215326233704403,14.998009990218497,14.98764474267363,15.635629801024901,14.826258589549687,14.814417785349372,15.06070876818151,15.000754149746191,15.976608661612815,14.909927255880625,16.048687299425726,14.894814597727562,17.557820222895433,14.804398270480103,15.080364561646062,15.262977585926546,15.139931503707938,14.777978044633018,14.946387812563449,14.954418806650988
11,18.72781165111143,16.207187443466527,17.281265504196764,17.46003067612578,18.577695521026534,16.913475262119483,18.570151919408737,15.744339853097198,19.311045898901664,16.24554643411811,18.76486847023266,15.052651325232889,18.672950182784458,18.292946698908114,16.76102870411992,16.06576907366012,16.87182132867279,16.895340370024016,17.541323414109797,17.36438331385058,18.943502432948833,15.3743426900834,18.20455473472388,15.132456924391056
12,14.321649536736968,14.350210719225874,14.441732741490627,14.429411836646663,14.399262701799323,14.3204045087295,14.330149803341198,14.330220755673897,14.362834836375095,14.330023432015338,14.470954071526162,14.38121402374316,14.505160561543892,14.38789673013061,14.418817328344453,14.409714956838531,14.682973107427872,14.425539240125847,14.438219391423406,14.46802684243299,14.475096457142783,14.400891392289989,14.41135122551339,14.42809784536871
13,14.50158764474215,14.531358912894326,14.48379562732597,14.4520739748941,14.587762872080965,14.576718292907769,14.620265347002968,14.440942272340912,14.384079346191035,14.463611457745204,14.45585967093498,14.662949776105185,14.300884256645299,14.646376420116646,14.315405638126736,14.364171340736059,14.436115970145629,14.442645616311712,14.438081077251235,14.566777773535245,14.445237339146919,14.59942791825913,14.451820109874866,14.537207190208724
14,14.818098193714833,14.959761168116135,14.785410722961835,14.956078856410361,14.890987490479175,14.780435288608068,14.83377486394839,14.966413347621435,14.963429836365417,14.914163575540055,14.811482815448187,14.90254872093062,14.808259779841293,14.851192110526185,14.781077076883577,14.791715895319946,14.977569370069013,14.851565263355281,14.768803189953054,14.794627961262211,14.780199854340141,14.89544133409625,14.860382214571858,14.866601956362686
15,15.599070379163834,15.650417948127316,15.274292326039092,15.472056708103018,15.138507923750499,15.533956195911085,15.365916079860876,15.206995330569288,15.478121952698055,15.287178654550482,15.69585877201388,15.251928190922008,15.209448437791115,15.36526574762235,15.100762144787867,15.207756364804176,15.751932226037903,15.615385743228948,15.114725429521,15.495767982883903,15.398095978029273,15.33798669395901,15.42585447250573,15.476490208628325
16,2903330.46933719,2902893.0633879662,2902990.648540736,2903126.067855923,2903196.836348068,2903360.032585369,2903004.7313671303,2902998.3560187793,2903096.952307562,2903002.0415732474,2903557.391836655,2903962.155793009,2903399.7759773363,2903592.0277633187,2902907.020647601,2902972.601705048,inf,2903327.5173869445,2903059.876613874,2903710.0479956167,2902994.7203501263,2903022.294536311,2903647.1927807983,2903138.653366961
17,2891969.983948899,2892030.5694477498,2893504.4654119196,2892289.3673486873,2892537.149560676,2892680.3218372846,2892033.8029081556,2892097.4575771415,2892408.0246991627,2892683.1615324025,2892385.361047311,2892288.300500262,2892211.033887626,2892469.0644895155,2892120.527005562,2892493.401655328,2892589.560985531,2893577.109308159,2893645.366409104,2892120.669877823,2892488.562873766,2892774.1544920085,2893175.2267817347,2892042.69407802
18,2893522.823362886,2891593.186818335,2891626.8281100392,2892630.3201583587,2892089.3394063413,2893612.3324128515,2892846.270915113,2892983.371792134,2891179.8919351534,2899020.934288813,2895042.6354126,2891832.0497126984,2891820.3533120514,2891928.649729532,2893825.478656388,2893467.1980279544,2891888.641082517,2893718.8133600196,2891673.290927829,2892317.3679041257,2892555.771483489,2891884.1110905283,2892733.5569508392,2892268.749959437
19,2901438.011321794,2894882.913828913,2896038.6991574494,2900849.3038649526,2898083.0624390924,2901228.238061294,2899956.918729156,2897411.687212797,2896743.894088266,2900965.3959387303,2894373.637536878,2896075.9597514113,2899751.028239681,2896641.6454363735,2894880.1480309856,2895338.0541370725,2899952.628831661,2894923.7130066818,2897453.4929116867,2893605.1811689427,2892933.3814610606,2895231.557018739,2897045.7217510194,2898384.2222449677
20,7181.424787776508,7241.362772392457,7196.578404850753,7153.656867244618,7154.425910228849,7212.902564269847,7167.310477527169,7149.844060648664,7202.458649946404,7181.395478928155,7176.920067422498,7190.200481822636,7166.715332833611,7165.64155967351,7166.864775134736,7185.00985620658,7210.3450085963905,7168.314711860167,7180.59339844814,7360.012319284507,7197.615040330971,7150.024116668885,7187.332787770547,7153.880960435155
21,7848.859884576208,7935.189106921733,7359.270437698982,7477.732001627331,7317.213066279454,7470.835542801889,7360.735315985704,7340.154357073709,7346.7177688721495,7576.185318919228,7708.408102945214,7215.7954031280915,7474.2635609997,7338.574695204007,7597.208543225597,7318.9899694137075,7363.8051759439495,7614.3286068639045,7407.110392845615,7355.229841615646,7548.395240633765,7473.856620181344,7500.980665097638,7366.636746830889
22,10178.532262376064,8042.060461348234,11398.890079855257,9779.10102095279,10045.48225784126,9528.033922004728,9719.458237434053,10415.674855424766,9987.437184516884,10223.262914338586,9681.374152782168,10427.235117634911,8827.818896801356,9036.936202063007,10703.871009111486,8671.648784851182,10355.880175120981,9729.707488955873,9879.991182858612,10545.341104956973,9987.633149750493,9892.931912551829,8554.613715692502,9112.457143651569
23,12498.599531610704,13282.307102097562,13100.365088017665,13864.339683072496,13675.40440028239,11933.704707787907,13181.35800328809,21169.199458341776,13217.46778237195,12814.309668406708,15088.164860244528,12926.608966846019,13616.09213848758,13180.909953446786,13911.093713069022,11704.273260598891,13078.255041662223,13922.063990598559,13037.588254152713,13845.689934206028,11388.326161198594,21169.199458341776,12983.367772845484,13295.65073003711
24,39271.238976453715,39179.516647332304,39073.87394249756,39259.50906117335,39149.744214925566,39162.71201288302,38982.452108480706,39182.82969021745,39278.68715288648,39157.66429986084,39123.7256888523,39154.4395546922,39530.278652725145,39118.25152320125,39032.17814461405,38969.809974665695,39098.02975301306,39596.5544154457,39854.873369556975,38961.30567435556,39016.21978593227,39074.148156787734,39384.20392005386,39314.65999877276
25,37874.71689582064,37695.55114728265,37529.06704019953,38718.59850375881,37566.19917973487,38537.633582374314,37764.90944915663,37678.310276006,37867.99208218011,39441.75051661001,38465.13163142048,38049.03937268511,37693.92048226444,38069.52837903665,37749.408942616974,38536.40176332811,38079.81950861413,38096.0204850138,37712.147024769,38153.62551345951,37683.051371644695,38747.24245684924,37871.63014409133,39160.29092356263
26,39201.83037687485,39176.65428319912,38907.15165703597,39540.21491925841,37937.90296636392,39544.5650006462,37719.502945863176,39457.66830169243,37819.886324752646,39962.01447619719,37344.253376648616,39423.05943763841,37698.96524966223,39419.809798388895,37535.886955699374,39810.521743130674,38047.86058236493,38829.818302770975,37697.33753348821,37457.16633041146,39057.515355200536,39723.92546376384,37463.71783495713,39519.4470820284
27,40279.85607331182,40957.02259903505,39784.180074748656,40724.16289182776,37845.44784985671,40764.74575289226,40932.71403265602,39293.855128784344,38771.46923448622,40468.06671141787,41289.16096798243,40140.993735530436,37936.95838486849,39177.05506802245,39395.87925526141,40725.86060956116,39975.364917115825,40101.16308150326,41162.54452773519,41451.9619893765,37862.371983830926,40681.52667280625,39689.38175083699,41787.629861578804
28,69637.12620984546,69626.8175809222,69701.20907377586,69724.82708596585,69634.7255103905,69618.88053901156,69717.14902828062,69697.31778258721,69702.91783069797,69704.30501748255,69692.37424226599,69656.83854847198,69653.02975278634,69733.54225365924,69719.86622336657,69632.16172683168,69667.66288830987,69668.79480813179,69750.78088542398,69673.05967558872,69643.68711537751,69680.64837396455,69667.1290682413,69678.64428277792
29,62830.5858276959,62808.1047418873,62810.1055324976,62832.45727137151,62801.37063800812,62812.48352628016,62804.840802831764,62804.274822176034,62831.220935542115,62829.16073532148,62805.293975493616,62817.97553269185,62852.45318584739,62802.50486493294,62824.70637383371,62805.03493530438,62816.97914946398,62902.3984862746,62822.3181117409,62805.64710009672,62848.632582143015,62867.85556579858,62834.46788588517,62894.59240268723
30,62339.665599376014,62323.87479540547,62345.80376789601,62291.86177780955,62257.32429265703,62395.430999249234,62251.26689296649,62428.637664692666,62242.2103917752,62445.39992853072,62265.760474031005,62362.64703396764,62295.24303939756,62314.45612048016,62327.39478378424,62311.21549667143,62393.46247922242,62268.06370285449,62287.46278622541,62383.52234415547,62262.63610406223,62359.36010143984,62294.19797725907,62463.212643350314
31,62148.911237236396,62474.394391451504,62249.97227989424,62154.07319802788,62113.80280169593,62303.03754430369,62226.85983543978,62141.57508799329,62527.34432302035,62335.2588854174,62335.39405436215,62158.842591164685,62476.30100944177,62210.97435512273,62177.03472993431,62293.05735689243,62321.575502365245,62118.55669644418,62168.408724426874,62245.34927136067,62105.47270108806,62158.092185042566,62280.99268673141,62261.3330987581
32,inf,52713435140.40713,52717571913.55481,52718718174.79135,52710750445.62039,52710087939.99629,52708277879.99941,52705447008.24108,52715683502.04529,52710588315.77006,52710307376.61102,52704044241.48417,52719393823.01316,52707088980.25473,52716357387.310135,52702736710.69828,52714533601.23319,52710086852.010666,52712984836.14723,52718516104.68581,52708779851.77238,52704441808.574234,52708541804.20743,52707145549.66006
33,52665297512.97115,52667650565.65998,52660421355.25242,52676149930.17876,52660427708.483795,52660570116.39991,52669738398.797356,52663530720.94386,52671757083.338554,52659994738.44564,52674407699.611206,52661364566.46867,52661023452.92507,52661752156.95226,52663053348.910995,52675244689.92021,52676710694.73217,52666418294.68782,52674020316.87074,52672223498.359146,52664837868.73358,52664077562.91582,52659984312.59551,52671655526.49001
34,52714515787.254005,52710668890.354416,52718106295.96247,52727612678.89169,52782807629.86669,52716919780.00557,52687291057.914825,52749106411.2991,52705762176.84042,52718579740.744606,52708598871.15478,52706819106.012695,52709133665.34892,52698932412.40051,52762021591.91957,52715033550.0785,52719407630.99839,52702788061.91479,52735974170.60989,52727561134.30261,52723785496.62391,52711389842.036705,52722308664.189674,52740197575.50471
35,52899565927.89097,52847086161.1667,52770957289.82885,52857175210.358826,52844205584.118546,52770419381.08919,52826821892.51813,52822603494.45965,52919328854.321434,52761714203.7445,52858572789.3208,52789254270.42806,52785086620.5624,52757616691.3134,52881834461.77565,52865759263.32239,52838418691.610535,52856941502.61881,52768037738.595924,52832871164.85794,52805831820.56335,52893633448.47945,52821888508.30767,52837019800.71954
