,"{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 10, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 15, 'eta_mutation': 50, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 30, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 40, 'selection_type': 'ran'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'tourn'}","{'eta_crossover': 20, 'eta_mutation': 50, 'selection_type': 'ran'}"
20,2.452222865551591,0.6535978440467778,0.5802290378194053,0.44037674929525317,0.3101338155016241,0.4441172585103615,8.552634033053806,0.6860051136392268,1.3917994131387257,0.6932699672375505,1.5138245144508768,2.2791792002588034,7.95967979429385,0.6391490752059291,1.5555991106313696,1.3074927650801176,1.0199251750716456,0.4204657072424065
21,804.2670458917316,943.6207447352575,261.9968878947781,430.18902231965336,163.92136720393054,585.4661037854622,943.1936226406684,591.7288489676778,796.1358269790402,84.03856263685671,939.0880409250977,358.5934519373275,371.5331950755576,300.3740182399833,314.38440420512984,355.637417100551,940.262882437644,276.71335861429634
22,954.1074046380527,935.7957114967359,945.3209306290041,822.8162782193476,941.9813414670161,932.0863114558222,942.0606308823048,939.2502481145667,817.4514120601303,940.6617027601043,937.3233193906111,831.7407179909703,944.8932271509813,827.862288176898,945.5220614922931,939.8447747848011,941.7236078807151,924.5384629382343
23,838.2098679979546,943.7879929199788,936.9120819485408,942.0335637255275,934.5341332654443,949.0709126667192,853.5701727322149,945.7987378440998,850.0698831499841,932.3395413434332,942.6052276079457,940.8198217499482,945.3357066189491,947.7184996080873,830.6466807317113,938.7879195331427,942.42691838601,935.1869284528661
24,577.7370798641039,555.8445463081853,572.9351155813332,567.9567481791111,557.0558833930193,553.9581378141219,568.1357177042489,559.5035715009174,558.8359111293254,555.0753296326974,570.3500916402214,554.2185408539199,580.6357664414526,557.4499086607905,565.5355252494548,570.0897175130233,570.3316927663575,572.9076803063457
25,560.7199760992946,564.5566721047236,561.2580752769414,559.5511278260741,561.2428322098884,543.3302618919674,567.636520352304,565.8721155981417,555.4073185843694,568.0836356554552,552.7211578688976,561.2759011903574,562.1404753186154,553.7704481286822,570.7148188718734,559.9089786865538,571.6638930063503,546.6651803143551
26,564.4942283516765,558.2932470656984,575.0629575788662,562.3340260318711,558.947281713431,562.4904272302506,554.7447123264647,557.5357020004598,559.9317847857909,564.4178063757108,567.9459688301731,561.4117731230698,559.8245990760928,573.2542756159936,559.9002576096321,557.9631868455602,557.7928198781622,579.2102726322104
27,567.4026947709175,555.4237034323482,565.3690710758578,561.9194984162525,554.7324562043934,593.0103006283223,558.7196177416829,566.7968333748413,565.0884172937002,555.149675709662,557.1200931253568,556.9901061069199,565.5416208226854,660.0671127361392,563.2986360109643,599.7465030401985,561.6293542112892,563.7356920344632
28,4.709949977506686,4.685632736301411,5.358520233651996,4.876551968283354,4.720218053949315,4.956174736101666,4.709201363582217,5.3040712835515755,4.986522354758289,4.642036400967403,4.802796694677165,4.856333785296226,4.884927673649344,5.667436465666393,4.856341459240639,4.938058442768988,4.876091305709522,5.081078704030466
29,33.00146982968347,21.859651296986236,25.224273823742198,25.220799427477168,7.334703847524214,12.076955274819559,28.982977699325374,11.631817749547409,24.61120866438859,11.960310839218831,28.16692317552863,17.784593263853893,17.236665832692523,12.913634150187885,19.884316608765175,15.442476099933565,8.530673988692815,13.225914339121806
30,48.0294202635473,52.669249105921516,50.610318623461254,43.669579232673335,54.01807023408246,50.2089326805054,57.90649048204471,52.50512308909998,50.855694940976,41.89178742453091,44.15694889501244,39.67283300826128,53.49799181841301,50.4107745682255,51.85940336183633,47.530225358890924,49.92218001322425,54.472420063405124
31,69.81533898515418,66.9232848229493,63.00075904710711,69.3249150787069,72.24594057109147,59.73406985590196,74.10297942312599,69.22277823377696,78.07007846082732,59.810800853661775,71.82996395993982,70.04391233584825,63.32455582985035,59.32088382185489,71.01298056869052,71.56227845956293,61.15837186634207,71.08372474130596
32,1027571175.0821309,1025786638.5731726,1026941629.0358099,1026291079.2016947,1026631127.772715,1026367273.956117,1026778992.7657279,1026116917.5515025,1026040454.1440494,1027457294.1037486,1025951399.81897,1025926572.7771562,1029839544.7792944,1026455414.5775167,1026466856.5671388,1027816518.0797385,1026663096.982625,1026254003.1512669
33,999923159.1449443,1000095061.7588327,999741650.7426556,999901237.2808237,1000020982.6100031,999966684.4331032,999780971.9941014,1000036328.4272228,999976123.0612026,1000064730.9971787,999729035.8538693,999958659.3333178,999739216.2657671,999904860.8109436,999891003.6402787,999893432.4385093,999793268.7031761,999729140.6963441
34,1000793753.2873582,999617947.0668094,998901800.483554,998744253.5155045,998138716.9666858,1000769790.42059,1003564577.9942371,1000752825.6860299,999011766.2535664,999887528.5652747,998734455.6400652,999307807.7495844,999039644.49623,1000712265.4584938,999099138.8946458,1000002796.4172705,998563965.8493315,999187177.5805452
35,999468335.6265345,998407892.8705981,1001225172.4417751,1002447741.2750996,997966381.7424337,1003255244.6166512,1002637816.6051309,999180248.5927746,1002722867.2174374,1002957100.1093078,998173169.8756914,997900633.3345383,1002930153.8904083,1002918295.6284021,1002975814.4770837,1002923303.6169139,1003039524.0032208,1002958938.9404349
